Timestamp,ActiveCount,LogLength,BlockHeight,ProposedTime,Latency
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,0,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,0,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,0,3,0,,
2024-08-27T15:48:41+10:00,0,3,0,,
2024-08-27T15:48:41+10:00,0,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:41+10:00,0,3,0,,
2024-08-27T15:48:41+10:00,1,3,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,1,4,0,,
2024-08-27T15:48:51+10:00,0,4,0,,
2024-08-27T15:49:01+10:00,1,4,0,,
