0,10,0s
1,10,0s
0,10,0s
0,10,0s
0,10,0s
0,10,0s
1,10,0s
0,11,4m5.5116539s
0,11,4m5.5085804s
0,11,4m5.5037592s
0,11,4m5.5050255s
0,11,4m5.5027101s
0,11,4m5.5097522s
1,11,4m5.5015261s
0,11,4m5.5004372s
1,11,4m5.5105666s
0,11,4m5.5110845s
0,12,4m11.3774765s
1,12,4m11.3667799s
1,12,4m11.3642069s
1,12,4m11.3678504s
1,12,4m11.3769004s
0,12,4m11.3758565s
1,12,4m11.3778578s
0,12,4m11.372408s
1,12,4m11.3698027s
1,12,4m11.3744933s
0,12,4m11.3758565s
0,12,4m11.3778578s
1,12,4m11.372408s
1,12,4m11.3642069s
1,12,4m11.3774765s
0,12,4m11.3667799s
1,12,4m11.3744933s
1,12,4m11.3678504s
0,12,4m11.3769004s
1,12,4m11.3698027s
0,12,4m11.3678504s
0,12,4m11.3769004s
0,12,4m11.3758565s
1,12,4m11.3778578s
0,12,4m11.3698027s
1,12,4m11.372408s
1,12,4m11.3744933s
1,12,4m11.3642069s
1,12,4m11.3667799s
1,12,4m11.3774765s
0,12,4m11.3774765s
1,12,4m11.3642069s
1,12,4m11.3698027s
1,12,4m11.3778578s
1,12,4m11.3758565s
1,12,4m11.3769004s
1,12,4m11.372408s
0,12,4m11.3678504s
1,12,4m11.3744933s
1,12,4m11.3667799s
1,14,3m25.3487549s
0,14,3m25.3579792s
1,14,3m25.3553498s
1,14,3m25.3476862s
1,14,3m25.3471479s
1,14,3m25.3503188s
0,14,3m25.3584882s
1,14,3m25.3544867s
0,14,3m25.3523696s
1,14,3m25.3534802s
1,14,3m25.3544867s
0,14,3m25.3584882s
1,14,3m25.3523696s
0,14,3m25.3471479s
1,14,3m25.3553498s
0,14,3m25.3476862s
1,14,3m25.3534802s
0,14,3m25.3503188s
1,14,3m25.3579792s
0,14,3m25.3487549s
1,14,3m25.3534802s
1,14,3m25.3503188s
0,14,3m25.3523696s
0,14,3m25.3544867s
0,14,3m25.3584882s
0,14,3m25.3553498s
0,14,3m25.3476862s
1,14,3m25.3471479s
0,14,3m25.3487549s
1,14,3m25.3579792s
1,14,3m25.3523696s
1,14,3m25.3534802s
0,14,3m25.3544867s
1,14,3m25.3579792s
0,14,3m25.3503188s
0,14,3m25.3487549s
1,14,3m25.3471479s
0,14,3m25.3476862s
0,14,3m25.3553498s
1,14,3m25.3584882s
1,15,3m52.4613005s
1,15,3m52.4586792s
1,15,3m52.4540062s
0,15,3m52.4529795s
1,15,3m52.4602557s
1,15,3m52.4576464s
0,15,3m52.4566031s
1,15,3m52.4607816s
0,15,3m52.4555667s
1,15,3m52.4597378s
0,15,3m52.4597378s
1,15,3m52.4555667s
1,15,3m52.4607816s
0,15,3m52.4576464s
1,15,3m52.4566031s
1,15,3m52.4602557s
1,15,3m52.4540062s
1,15,3m52.4586792s
1,15,3m52.4613005s
1,15,3m52.4529795s
1,15,3m52.4586792s
1,15,3m52.4613005s
1,15,3m52.4555667s
0,15,3m52.4597378s
0,15,3m52.4607816s
1,15,3m52.4576464s
1,15,3m52.4540062s
1,15,3m52.4602557s
1,15,3m52.4529795s
0,15,3m52.4566031s
0,16,3m58.453336s
0,16,3m58.4507319s
1,16,3m58.4474309s
1,16,3m58.4469079s
1,16,3m58.4485056s
1,16,3m58.449769s
1,16,3m58.4528437s
1,16,3m58.4441599s
0,16,3m58.4452941s
1,16,3m58.4523238s
1,16,3m58.453336s
1,16,3m58.4507319s
0,16,3m58.4441599s
0,16,3m58.4452941s
1,16,3m58.4523238s
0,16,3m58.449769s
0,16,3m58.4485056s
0,16,3m58.4474309s
0,16,3m58.4469079s
1,16,3m58.4528437s
1,17,3m14.5292811s
1,17,3m14.5309714s
1,17,3m14.5269019s
0,17,3m14.5292811s
1,17,3m14.5221018s
1,17,3m14.5241364s
0,17,3m14.5251482s
1,17,3m14.5212595s
0,17,3m14.5292811s
0,17,3m14.5194196s
0,17,3m14.5212595s
1,17,3m14.5194196s
0,17,3m14.5221018s
1,17,3m14.5292811s
0,17,3m14.5292811s
1,17,3m14.5292811s
0,17,3m14.5269019s
1,17,3m14.5309714s
1,17,3m14.5251482s
1,17,3m14.5241364s
0,17,3m14.5309714s
1,17,3m14.5269019s
0,17,3m14.5292811s
0,17,3m14.5221018s
1,17,3m14.5292811s
1,17,3m14.5251482s
0,17,3m14.5241364s
1,17,3m14.5194196s
0,17,3m14.5212595s
1,17,3m14.5292811s
1,17,3m14.5251482s
1,17,3m14.5241364s
1,17,3m14.5292811s
1,17,3m14.5292811s
1,17,3m14.5194196s
1,17,3m14.5292811s
0,17,3m14.5212595s
0,17,3m14.5221018s
0,17,3m14.5269019s
0,17,3m14.5309714s
0,18,3m54.6849858s
0,18,3m54.6839328s
0,18,3m54.6724817s
0,18,3m54.6844597s
1,18,3m54.6719638s
0,18,3m54.6756121s
0,18,3m54.6772802s
0,18,3m54.6800232s
0,18,3m54.6839328s
1,18,3m54.6733514s
0,18,3m54.6800232s
1,18,3m54.6756121s
0,18,3m54.6772802s
0,18,3m54.6844597s
1,18,3m54.6719638s
1,18,3m54.6724817s
1,18,3m54.6839328s
0,18,3m54.6849858s
0,18,3m54.6733514s
1,18,3m54.6839328s
0,18,3m54.6849858s
1,18,3m54.6772802s
1,18,3m54.6800232s
1,18,3m54.6844597s
0,18,3m54.6724817s
1,18,3m54.6719638s
0,18,3m54.6839328s
1,18,3m54.6733514s
0,18,3m54.6839328s
0,18,3m54.6756121s
1,18,3m54.6756121s
0,18,3m54.6772802s
0,18,3m54.6800232s
0,18,3m54.6849858s
1,18,3m54.6839328s
1,18,3m54.6733514s
1,18,3m54.6839328s
0,18,3m54.6844597s
1,18,3m54.6724817s
1,18,3m54.6719638s
0,18,3m54.6839328s
0,18,3m54.6839328s
0,18,3m54.6849858s
1,18,3m54.6756121s
1,18,3m54.6719638s
1,18,3m54.6844597s
1,18,3m54.6724817s
1,18,3m54.6733514s
1,18,3m54.6772802s
0,18,3m54.6800232s
0,18,3m54.6756121s
1,18,3m54.6800232s
1,18,3m54.6772802s
1,18,3m54.6839328s
0,18,3m54.6733514s
1,18,3m54.6839328s
1,18,3m54.6849858s
0,18,3m54.6844597s
0,18,3m54.6724817s
0,18,3m54.6719638s
0,20,4m21.0739083s
0,20,4m21.0728511s
0,20,4m21.0707528s
1,20,4m21.0716665s
0,20,4m21.072449s
1,20,4m21.0691968s
1,20,4m21.0744375s
1,20,4m21.0681596s
0,20,4m21.0733917s
1,20,4m21.0702299s
0,20,4m21.0733917s
1,20,4m21.0702299s
1,20,4m21.0744375s
0,20,4m21.0691968s
0,20,4m21.0681596s
0,20,4m21.0707528s
1,20,4m21.0728511s
1,20,4m21.0739083s
0,20,4m21.0716665s
0,20,4m21.072449s
1,20,4m21.0733917s
0,20,4m21.0744375s
1,20,4m21.0681596s
0,20,4m21.0702299s
0,20,4m21.0691968s
1,20,4m21.0707528s
0,20,4m21.0739083s
0,20,4m21.0728511s
0,20,4m21.0716665s
0,20,4m21.072449s
1,22,4m21.3260992s
0,22,4m21.3278084s
0,22,4m21.324542s
0,22,4m21.3250579s
1,22,4m21.323504s
0,22,4m21.3240218s
1,22,4m21.3229779s
0,22,4m21.3275195s
1,22,4m21.3270019s
0,22,4m21.3266316s
0,22,4m21.3260992s
1,22,4m21.3278084s
1,22,4m21.3240218s
0,22,4m21.3275195s
1,22,4m21.3270019s
1,22,4m21.3229779s
1,22,4m21.3266316s
1,22,4m21.323504s
1,22,4m21.324542s
1,22,4m21.3250579s
0,22,4m21.3250579s
1,22,4m21.324542s
1,22,4m21.3260992s
1,22,4m21.3278084s
1,22,4m21.3270019s
0,22,4m21.3229779s
1,22,4m21.3275195s
0,22,4m21.323504s
1,22,4m21.3266316s
1,22,4m21.3240218s
1,23,4m12.4225893s
0,23,4m12.4236475s
0,23,4m12.4213221s
1,23,4m12.4185133s
0,23,4m12.4218523s
1,23,4m12.4177768s
0,23,4m12.4172515s
1,23,4m12.4194362s
0,23,4m12.4207848s
1,23,4m12.4199651s
1,23,4m12.4172515s
0,23,4m12.4177768s
1,23,4m12.4236475s
0,23,4m12.4213221s
0,23,4m12.4218523s
0,23,4m12.4194362s
0,23,4m12.4225893s
1,23,4m12.4185133s
0,23,4m12.4207848s
0,23,4m12.4199651s
0,23,4m12.4207848s
1,23,4m12.4199651s
0,23,4m12.4194362s
0,23,4m12.4236475s
1,23,4m12.4213221s
0,23,4m12.4172515s
1,23,4m12.4218523s
0,23,4m12.4177768s
0,23,4m12.4185133s
1,23,4m12.4225893s
1,23,4m12.4236475s
1,23,4m12.4213221s
1,23,4m12.4207848s
1,23,4m12.4199651s
0,23,4m12.4194362s
0,23,4m12.4225893s
1,23,4m12.4185133s
0,23,4m12.4218523s
1,23,4m12.4172515s
1,23,4m12.4177768s
0,23,4m12.4213221s
1,23,4m12.4194362s
1,23,4m12.4172515s
0,23,4m12.4177768s
1,23,4m12.4218523s
0,23,4m12.4236475s
1,23,4m12.4207848s
0,23,4m12.4185133s
0,23,4m12.4225893s
1,23,4m12.4199651s
0,23,4m12.4177768s
0,23,4m12.4185133s
0,23,4m12.4218523s
1,23,4m12.4172515s
0,23,4m12.4225893s
0,23,4m12.4236475s
0,23,4m12.4213221s
0,23,4m12.4194362s
1,23,4m12.4207848s
0,23,4m12.4199651s
0,23,4m12.4199651s
0,23,4m12.4207848s
0,23,4m12.4225893s
1,23,4m12.4194362s
0,23,4m12.4213221s
1,23,4m12.4236475s
0,23,4m12.4185133s
0,23,4m12.4172515s
0,23,4m12.4218523s
1,23,4m12.4177768s
0,23,4m12.4185133s
0,23,4m12.4225893s
0,23,4m12.4207848s
0,23,4m12.4199651s
1,23,4m12.4172515s
0,23,4m12.4218523s
0,23,4m12.4177768s
0,23,4m12.4194362s
0,23,4m12.4213221s
0,23,4m12.4236475s
0,24,5m21.9651621s
0,24,5m21.9662174s
1,24,5m21.962284s
0,24,5m21.9594148s
0,24,5m21.9577209s
0,24,5m21.9688182s
0,24,5m21.9602834s
0,24,5m21.968294s
1,24,5m21.9672584s
0,24,5m21.9697199s
0,24,5m21.9697199s
0,24,5m21.9672584s
0,24,5m21.9651621s
0,24,5m21.9662174s
0,24,5m21.9577209s
0,24,5m21.9688182s
0,24,5m21.9594148s
0,24,5m21.9602834s
0,24,5m21.962284s
0,24,5m21.968294s
0,24,5m21.968294s
0,24,5m21.9602834s
0,24,5m21.9672584s
0,24,5m21.9697199s
0,24,5m21.962284s
0,24,5m21.9577209s
0,24,5m21.9688182s
0,24,5m21.9594148s
0,24,5m21.9662174s
1,24,5m21.9651621s
1,24,5m21.9602834s
0,24,5m21.968294s
0,24,5m21.9697199s
0,24,5m21.9672584s
1,24,5m21.962284s
0,24,5m21.9594148s
1,24,5m21.9577209s
1,24,5m21.9688182s
0,24,5m21.9651621s
0,24,5m21.9662174s
0,24,5m21.9672584s
0,24,5m21.9697199s
1,24,5m21.962284s
0,24,5m21.9651621s
0,24,5m21.9662174s
1,24,5m21.9577209s
0,24,5m21.9688182s
0,24,5m21.9594148s
0,24,5m21.968294s
1,24,5m21.9602834s
0,24,5m21.9697199s
1,24,5m21.962284s
0,24,5m21.9672584s
0,24,5m21.9662174s
1,24,5m21.9651621s
1,24,5m21.9594148s
0,24,5m21.9577209s
1,24,5m21.9688182s
1,24,5m21.9602834s
0,24,5m21.968294s
0,24,5m21.968294s
0,24,5m21.9602834s
1,24,5m21.962284s
0,24,5m21.9651621s
0,24,5m21.9662174s
0,24,5m21.9672584s
1,24,5m21.9697199s
1,24,5m21.9688182s
0,24,5m21.9594148s
0,24,5m21.9577209s
1,24,5m21.9602834s
1,24,5m21.968294s
1,24,5m21.962284s
1,24,5m21.9662174s
0,24,5m21.9651621s
0,24,5m21.9577209s
1,24,5m21.9688182s
0,24,5m21.9594148s
0,24,5m21.9697199s
1,24,5m21.9672584s
0,24,5m21.9651621s
1,24,5m21.9662174s
1,24,5m21.9697199s
1,24,5m21.9672584s
1,24,5m21.962284s
1,24,5m21.9594148s
1,24,5m21.9577209s
1,24,5m21.9688182s
1,24,5m21.968294s
1,24,5m21.9602834s
1,24,5m21.9688182s
1,24,5m21.9594148s
0,24,5m21.9577209s
0,24,5m21.9651621s
1,24,5m21.9662174s
1,24,5m21.9672584s
1,24,5m21.9697199s
1,24,5m21.962284s
1,24,5m21.9602834s
1,24,5m21.968294s
1,24,5m21.9651621s
1,24,5m21.9662174s
1,24,5m21.9672584s
1,24,5m21.9697199s
1,24,5m21.9577209s
1,24,5m21.9688182s
1,24,5m21.9594148s
1,24,5m21.968294s
0,24,5m21.9602834s
1,24,5m21.962284s
0,24,5m21.962284s
1,24,5m21.9672584s
1,24,5m21.9697199s
1,24,5m21.9594148s
1,24,5m21.9577209s
1,24,5m21.9688182s
1,24,5m21.9651621s
1,24,5m21.9602834s
1,24,5m21.968294s
1,24,5m21.9662174s
1,25,6m55.2838208s
0,25,6m55.2815901s
1,25,6m55.2801066s
1,25,6m55.2811946s
1,25,6m55.2829502s
1,25,6m55.2787582s
1,25,6m55.2828176s
0,25,6m55.2834753s
1,25,6m55.2801066s
1,25,6m55.2787582s
1,25,6m55.2801066s
0,25,6m55.2787582s
1,25,6m55.2834753s
0,25,6m55.2829502s
1,25,6m55.2811946s
1,25,6m55.2801066s
1,25,6m55.2828176s
1,25,6m55.2787582s
1,25,6m55.2838208s
1,25,6m55.2815901s
1,25,6m55.2815901s
1,25,6m55.2838208s
1,25,6m55.2801066s
0,25,6m55.2811946s
1,25,6m55.2801066s
1,25,6m55.2787582s
1,25,6m55.2787582s
0,25,6m55.2829502s
1,25,6m55.2834753s
1,25,6m55.2828176s
1,26,6m46.9574395s
1,26,6m46.9578881s
1,26,6m46.9618531s
1,26,6m46.964624s
1,26,6m46.9542405s
1,26,6m46.9618531s
1,26,6m46.964624s
1,26,6m46.9564546s
1,26,6m46.9607312s
1,26,6m46.9595398s
0,27,6m44.7153633s
1,27,6m44.7051191s
1,27,6m44.7148294s
1,27,6m44.7068958s
0,27,6m44.7157593s
1,27,6m44.7080848s
1,27,6m44.7137782s
0,27,6m44.7101091s
1,27,6m44.7111608s
1,27,6m44.7096499s
1,28,6m5.6933451s
1,28,6m5.6946763s
1,28,6m5.6987614s
1,28,6m5.6902636s
1,28,6m5.6982431s
1,28,6m5.6913701s
1,28,6m5.6923536s
1,28,6m5.6992949s
1,28,6m5.6954802s
0,28,6m5.6998051s
1,29,5m21.3023869s
1,29,5m21.297418s
1,29,5m21.2954511s
1,29,5m21.2965001s
1,29,5m21.2921954s
1,29,5m21.3008241s
0,29,5m21.2932433s
1,29,5m21.2944863s
1,29,5m21.3013327s
0,29,5m21.2979698s
1,29,5m21.3023869s
1,29,5m21.297418s
1,29,5m21.3008241s
1,29,5m21.2932433s
0,29,5m21.2921954s
0,29,5m21.2954511s
0,29,5m21.2965001s
1,29,5m21.2979698s
1,29,5m21.2944863s
1,29,5m21.3013327s
1,30,5m34.6203729s
1,30,5m34.6315227s
1,30,5m34.6310064s
1,30,5m34.6236599s
1,30,5m34.6258598s
1,30,5m34.6284851s
1,30,5m34.6315227s
1,30,5m34.6295076s
1,30,5m34.6222505s
1,30,5m34.6300391s
1,30,5m34.6315227s
1,30,5m34.6310064s
1,30,5m34.6203729s
0,30,5m34.6236599s
0,30,5m34.6258598s
1,30,5m34.6295076s
1,30,5m34.6315227s
1,30,5m34.6222505s
0,30,5m34.6300391s
1,30,5m34.6284851s
1,30,5m34.6295076s
1,30,5m34.6258598s
1,30,5m34.6284851s
1,30,5m34.6315227s
1,30,5m34.6203729s
1,30,5m34.6315227s
1,30,5m34.6310064s
0,30,5m34.6222505s
1,30,5m34.6300391s
1,30,5m34.6236599s
1,32,5m42.8400917s
1,32,5m42.8292719s
0,32,5m42.8277212s
1,32,5m42.8339464s
1,32,5m42.8400917s
1,32,5m42.8308058s
1,32,5m42.838535s
1,32,5m42.8318608s
1,32,5m42.8406115s
1,32,5m42.8355163s
1,33,5m12.9555791s
1,33,5m12.9659516s
1,33,5m12.9670159s
0,33,5m12.9517996s
1,33,5m12.9539984s
1,33,5m12.9610388s
1,33,5m12.9632885s
1,33,5m12.9664915s
1,33,5m12.964878s
1,33,5m12.9566303s
1,33,5m12.9566303s
1,33,5m12.9610388s
1,33,5m12.9632885s
1,33,5m12.9539984s
1,33,5m12.9517996s
1,33,5m12.9670159s
1,33,5m12.964878s
1,33,5m12.9659516s
1,33,5m12.9664915s
1,33,5m12.9555791s
0,33,5m12.9670159s
0,33,5m12.9539984s
1,33,5m12.9517996s
1,33,5m12.9632885s
1,33,5m12.9610388s
1,33,5m12.9664915s
1,33,5m12.964878s
1,33,5m12.9659516s
1,33,5m12.9555791s
1,33,5m12.9566303s
1,34,4m34.01643s
1,34,4m34.0123039s
0,34,4m34.006358s
1,34,4m34.0079899s
1,34,4m34.0206312s
1,34,4m34.0111674s
1,34,4m34.0180169s
1,34,4m34.0201137s
1,34,4m34.0090185s
1,34,4m34.0190682s
1,34,4m34.0079899s
0,34,4m34.006358s
0,34,4m34.01643s
1,34,4m34.0123039s
1,34,4m34.0206312s
0,34,4m34.0201137s
0,34,4m34.0180169s
1,34,4m34.0111674s
1,34,4m34.0190682s
1,34,4m34.0090185s
1,34,4m34.0090185s
1,34,4m34.0190682s
1,34,4m34.0180169s
1,34,4m34.0201137s
1,34,4m34.0111674s
1,34,4m34.01643s
1,34,4m34.006358s
1,34,4m34.0123039s
1,34,4m34.0079899s
1,34,4m34.0206312s
1,34,4m34.0201137s
1,34,4m34.0111674s
1,34,4m34.0206312s
0,34,4m34.0079899s
1,34,4m34.006358s
1,34,4m34.0090185s
1,34,4m34.0190682s
1,34,4m34.0123039s
0,34,4m34.01643s
1,34,4m34.0180169s
1,34,4m34.006358s
1,34,4m34.0206312s
1,34,4m34.0079899s
0,34,4m34.0180169s
1,34,4m34.0201137s
1,34,4m34.0111674s
1,34,4m34.0190682s
1,34,4m34.0090185s
1,34,4m34.01643s
1,34,4m34.0123039s
1,35,3m16.4016735s
1,35,3m16.4032292s
0,35,3m16.4021853s
1,35,3m16.3955657s
0,35,3m16.3963531s
0,35,3m16.3984885s
1,35,3m16.4027073s
1,35,3m16.3974085s
1,35,3m16.4006455s
1,35,3m16.3995131s
0,36,3m6.2041274s
1,36,3m6.2030882s
1,36,3m6.1972716s
1,36,3m6.193423s
1,36,3m6.1988876s
1,36,3m6.1962478s
1,36,3m6.204647s
1,36,3m6.1951371s
1,36,3m6.2020397s
1,36,3m6.2009926s
0,36,3m6.1988876s
0,36,3m6.1962478s
1,36,3m6.1972716s
0,36,3m6.204647s
1,36,3m6.2009926s
0,36,3m6.2041274s
1,36,3m6.2030882s
1,36,3m6.193423s
1,36,3m6.2020397s
1,36,3m6.1951371s
1,36,3m6.1988876s
1,36,3m6.193423s
0,36,3m6.1972716s
1,36,3m6.2041274s
1,36,3m6.2030882s
1,36,3m6.1951371s
0,36,3m6.2020397s
1,36,3m6.2009926s
0,36,3m6.204647s
1,36,3m6.1962478s
1,36,3m6.1962478s
1,36,3m6.204647s
0,36,3m6.2009926s
1,36,3m6.2020397s
1,36,3m6.1951371s
1,36,3m6.2030882s
1,36,3m6.2041274s
1,36,3m6.1972716s
1,36,3m6.1988876s
1,36,3m6.193423s
0,37,3m29.6767293s
1,37,3m29.682537s
1,37,3m29.6786368s
0,37,3m29.6841348s
0,37,3m29.6741085s
1,37,3m29.6846562s
0,37,3m29.6836057s
0,37,3m29.6852736s
0,37,3m29.6715271s
0,37,3m29.6730742s
1,38,3m24.9247127s
0,38,3m24.9231335s
0,38,3m24.9241865s
1,38,3m24.9193227s
1,38,3m24.9210464s
0,38,3m24.9187943s
0,38,3m24.9252356s
0,38,3m24.9182691s
1,38,3m24.9220972s
1,38,3m24.9215688s
0,38,3m24.9210464s
0,38,3m24.9193227s
0,38,3m24.9241865s
0,38,3m24.9182691s
1,38,3m24.9252356s
0,38,3m24.9187943s
1,38,3m24.9247127s
1,38,3m24.9231335s
1,38,3m24.9215688s
0,38,3m24.9220972s
0,38,3m24.9231335s
0,38,3m24.9247127s
0,38,3m24.9187943s
0,38,3m24.9252356s
0,38,3m24.9182691s
0,38,3m24.9210464s
1,38,3m24.9193227s
0,38,3m24.9241865s
0,38,3m24.9220972s
0,38,3m24.9215688s
0,38,3m24.9193227s
0,38,3m24.9241865s
0,38,3m24.9215688s
1,38,3m24.9220972s
1,38,3m24.9187943s
0,38,3m24.9252356s
0,38,3m24.9182691s
0,38,3m24.9247127s
0,38,3m24.9231335s
0,38,3m24.9210464s
0,38,3m24.9220972s
1,38,3m24.9215688s
1,38,3m24.9241865s
1,38,3m24.9193227s
0,38,3m24.9252356s
0,38,3m24.9182691s
1,38,3m24.9187943s
1,38,3m24.9231335s
0,38,3m24.9247127s
0,38,3m24.9210464s
1,38,3m24.9187943s
0,38,3m24.9182691s
0,38,3m24.9220972s
0,38,3m24.9215688s
1,38,3m24.9247127s
1,38,3m24.9193227s
0,38,3m24.9241865s
0,38,3m24.9231335s
1,38,3m24.9252356s
0,38,3m24.9210464s
1,38,3m24.9215688s
0,38,3m24.9220972s
0,38,3m24.9231335s
1,38,3m24.9247127s
0,38,3m24.9182691s
0,38,3m24.9187943s
1,38,3m24.9252356s
0,38,3m24.9193227s
0,38,3m24.9241865s
1,38,3m24.9210464s
0,39,4m27.7562396s
0,39,4m27.7600673s
0,39,4m27.760572s
1,39,4m27.7506689s
0,39,4m27.7542327s
1,39,4m27.7582401s
0,39,4m27.7611837s
0,39,4m27.7572395s
0,39,4m27.7616892s
0,39,4m27.7572395s
1,40,4m25.3618024s
0,40,4m25.3633757s
0,40,4m25.3602446s
0,40,4m25.3565896s
0,40,4m25.3628515s
0,40,4m25.3555752s
1,40,4m25.3623228s
0,40,4m25.3607524s
0,40,4m25.357627s
0,40,4m25.3591822s
0,41,4m2.1901121s
0,41,4m2.1891057s
0,41,4m2.1873776s
0,41,4m2.1873776s
0,41,4m2.1853711s
0,41,4m2.1885997s
0,41,4m2.1825402s
1,41,4m2.1825402s
0,41,4m2.1891057s
1,41,4m2.1863786s
0,42,4m1.6142519s
1,42,4m1.6152811s
0,42,4m1.618014s
0,42,4m1.6132135s
0,42,4m1.6185343s
0,42,4m1.6159065s
0,42,4m1.6169494s
0,42,4m1.618014s
0,42,4m1.6121475s
1,42,4m1.6126817s
1,42,4m1.618014s
0,42,4m1.6121475s
1,42,4m1.6159065s
0,42,4m1.6126817s
0,42,4m1.6132135s
0,42,4m1.6169494s
1,42,4m1.6152811s
0,42,4m1.6142519s
1,42,4m1.6185343s
1,42,4m1.618014s
0,42,4m1.6185343s
0,42,4m1.6159065s
0,42,4m1.6169494s
0,42,4m1.6132135s
1,42,4m1.618014s
0,42,4m1.618014s
0,42,4m1.6126817s
0,42,4m1.6121475s
1,42,4m1.6152811s
0,42,4m1.6142519s
1,43,4m37.4273809s
0,43,4m37.4283805s
1,43,4m37.4253734s
0,43,4m37.4298836s
1,43,4m37.4263807s
1,43,4m37.4293796s
0,43,4m37.4308908s
1,43,4m37.4308908s
0,43,4m37.4246931s
1,43,4m37.4308908s
0,43,4m37.4298836s
0,43,4m37.4253734s
0,43,4m37.4308908s
1,43,4m37.4246931s
0,43,4m37.4308908s
0,43,4m37.4293796s
0,43,4m37.4308908s
1,43,4m37.4273809s
0,43,4m37.4283805s
1,43,4m37.4263807s
0,43,4m37.4308908s
0,43,4m37.4308908s
1,43,4m37.4246931s
0,43,4m37.4308908s
0,43,4m37.4273809s
0,43,4m37.4283805s
0,43,4m37.4253734s
0,43,4m37.4298836s
0,43,4m37.4293796s
0,43,4m37.4263807s
0,45,3m42.74801s
1,45,3m42.7464976s
0,45,3m42.7470024s
0,45,3m42.7335906s
1,45,3m42.7436099s
0,45,3m42.74801s
1,45,3m42.7335906s
0,45,3m42.74801s
0,45,3m42.7451944s
0,45,3m42.7436099s
1,45,3m42.7436099s
0,45,3m42.7436099s
0,45,3m42.7451944s
1,45,3m42.74801s
0,45,3m42.74801s
0,45,3m42.7335906s
0,45,3m42.74801s
1,45,3m42.7464976s
0,45,3m42.7470024s
0,45,3m42.7335906s
0,45,3m42.7464976s
0,45,3m42.7436099s
1,45,3m42.7335906s
0,45,3m42.74801s
0,45,3m42.74801s
0,45,3m42.74801s
0,45,3m42.7470024s
0,45,3m42.7335906s
1,45,3m42.7451944s
0,45,3m42.7436099s
0,45,3m42.74801s
0,45,3m42.7464976s
0,45,3m42.7436099s
0,45,3m42.7451944s
