Timestamp,ActiveCount,LogLength,BlockHeight,ProposedTime,Latency
2024-08-28T07:28:33Z,1,2,0,,
2024-08-28T07:28:33Z,0,2,0,,
2024-08-28T07:28:33Z,0,2,0,,
2024-08-28T07:28:33Z,0,2,0,,
2024-08-28T07:28:33Z,0,2,0,,
2024-08-28T07:28:33Z,1,2,0,,
2024-08-28T07:28:33Z,0,2,0,,
2024-08-28T07:28:33Z,0,2,0,,
2024-08-28T07:28:33Z,0,2,0,,
2024-08-28T07:28:33Z,1,2,0,,
2024-08-28T07:28:43Z,0,2,0,,
2024-08-28T07:28:43Z,1,2,0,,
2024-08-28T07:28:43Z,1,2,0,,
2024-08-28T07:28:43Z,1,2,0,,
2024-08-28T07:28:43Z,1,2,0,,
2024-08-28T07:28:43Z,0,2,0,,
2024-08-28T07:28:43Z,0,2,0,,
2024-08-28T07:28:43Z,1,2,0,,
2024-08-28T07:28:43Z,0,2,0,,
2024-08-28T07:28:43Z,0,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,0,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,1,2,0,,
2024-08-28T07:28:53Z,0,2,0,,
2024-08-28T07:29:03Z,1,3,0,,
2024-08-28T07:29:03Z,0,3,0,,
2024-08-28T07:29:03Z,0,3,0,,
2024-08-28T07:29:03Z,0,3,0,,
2024-08-28T07:29:03Z,0,3,0,,
2024-08-28T07:29:03Z,0,3,0,,
2024-08-28T07:29:03Z,1,3,0,,
2024-08-28T07:29:03Z,0,3,0,,
2024-08-28T07:29:03Z,0,3,0,,
2024-08-28T07:29:03Z,1,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:13Z,0,3,0,,
2024-08-28T07:29:13Z,0,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:13Z,1,3,0,,
2024-08-28T07:29:23Z,1,3,0,,
2024-08-28T07:29:23Z,1,3,0,,
2024-08-28T07:29:23Z,0,3,0,,
2024-08-28T07:29:23Z,1,3,0,,
2024-08-28T07:29:23Z,1,3,0,,
2024-08-28T07:29:23Z,0,3,0,,
2024-08-28T07:29:23Z,1,3,0,,
2024-08-28T07:29:23Z,1,3,0,,
2024-08-28T07:29:23Z,1,3,0,,
2024-08-28T07:29:23Z,0,3,0,,
2024-08-28T07:29:33Z,1,3,0,,
2024-08-28T07:29:33Z,0,3,0,,
2024-08-28T07:29:33Z,0,3,0,,
2024-08-28T07:29:33Z,0,3,0,,
2024-08-28T07:29:33Z,1,3,0,,
2024-08-28T07:29:33Z,1,3,0,,
2024-08-28T07:29:33Z,1,3,0,,
2024-08-28T07:29:33Z,0,3,0,,
2024-08-28T07:29:33Z,0,3,0,,
2024-08-28T07:29:33Z,1,3,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:43Z,0,4,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:43Z,0,4,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:43Z,1,4,0,,
2024-08-28T07:29:53Z,0,4,0,,
2024-08-28T07:29:53Z,0,4,0,,
2024-08-28T07:29:53Z,0,4,0,,
2024-08-28T07:29:53Z,0,4,0,,
2024-08-28T07:29:53Z,0,4,0,,
2024-08-28T07:29:53Z,1,4,0,,
2024-08-28T07:29:53Z,1,4,0,,
2024-08-28T07:29:53Z,0,4,0,,
2024-08-28T07:29:53Z,1,4,0,,
2024-08-28T07:29:53Z,0,4,0,,
2024-08-28T07:30:03Z,1,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:03Z,1,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:03Z,0,4,0,,
2024-08-28T07:30:13Z,0,4,0,,
2024-08-28T07:30:13Z,0,4,0,,
2024-08-28T07:30:13Z,0,4,0,,
2024-08-28T07:30:13Z,0,4,0,,
2024-08-28T07:30:13Z,0,4,0,,
2024-08-28T07:30:13Z,1,4,0,,
2024-08-28T07:30:13Z,1,4,0,,
2024-08-28T07:30:13Z,1,4,0,,
2024-08-28T07:30:13Z,1,4,0,,
2024-08-28T07:30:13Z,0,4,0,,
2024-08-28T07:30:23Z,1,4,0,,
2024-08-28T07:30:23Z,1,4,0,,
2024-08-28T07:30:23Z,0,4,0,,
