Timestamp,ActiveCount,LogLength,BlockHeight,ProposedTime,Latency
2024-10-05T11:00:50Z,1,1,0,,
2024-10-05T11:00:50Z,0,1,0,,
2024-10-05T11:00:50Z,0,1,0,,
2024-10-05T11:00:50Z,0,1,0,,
2024-10-05T11:00:50Z,1,1,0,,
2024-10-05T11:00:50Z,1,1,0,,
2024-10-05T11:00:50Z,0,1,0,,
2024-10-05T11:00:50Z,0,1,0,,
2024-10-05T11:00:50Z,0,1,0,,
2024-10-05T11:00:50Z,0,1,0,,
2024-10-05T11:00:51Z,1,1,0,,
2024-10-05T11:00:51Z,0,1,0,,
2024-10-05T11:00:51Z,1,1,0,,
2024-10-05T11:00:51Z,1,1,0,,
2024-10-05T11:00:51Z,0,1,0,,
2024-10-05T11:00:51Z,0,1,0,,
2024-10-05T11:00:51Z,0,1,0,,
2024-10-05T11:00:51Z,1,1,0,,
2024-10-05T11:00:51Z,0,1,0,,
2024-10-05T11:00:51Z,1,1,0,,
2024-10-05T11:00:52Z,1,1,0,,
2024-10-05T11:00:52Z,1,1,0,,
2024-10-05T11:00:52Z,1,1,0,,
2024-10-05T11:00:52Z,1,1,0,,
2024-10-05T11:00:52Z,1,1,0,,
2024-10-05T11:00:52Z,0,1,0,,
2024-10-05T11:00:52Z,1,1,0,,
2024-10-05T11:00:52Z,0,1,0,,
2024-10-05T11:00:52Z,0,1,0,,
2024-10-05T11:00:52Z,1,1,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:53Z,1,2,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:53Z,1,2,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:53Z,0,2,0,,
2024-10-05T11:00:54Z,1,2,0,,
2024-10-05T11:00:54Z,0,2,0,,
2024-10-05T11:00:54Z,0,2,0,,
2024-10-05T11:00:54Z,0,2,0,,
2024-10-05T11:00:54Z,0,2,0,,
2024-10-05T11:00:54Z,0,2,0,,
2024-10-05T11:00:54Z,0,2,0,,
2024-10-05T11:00:54Z,1,2,0,,
2024-10-05T11:00:54Z,1,2,0,,
2024-10-05T11:00:54Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,1,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:55Z,0,2,0,,
2024-10-05T11:00:56Z,0,2,0,,
2024-10-05T11:00:56Z,0,2,0,,
2024-10-05T11:00:56Z,0,2,0,,
2024-10-05T11:00:56Z,0,2,0,,
2024-10-05T11:00:56Z,0,2,0,,
2024-10-05T11:00:56Z,0,2,0,,
2024-10-05T11:00:56Z,1,2,0,,
2024-10-05T11:00:56Z,1,2,0,,
2024-10-05T11:00:56Z,1,2,0,,
2024-10-05T11:00:56Z,1,2,0,,
2024-10-05T11:00:57Z,1,2,0,,
2024-10-05T11:00:57Z,1,2,0,,
2024-10-05T11:00:57Z,0,2,0,,
2024-10-05T11:00:57Z,0,2,0,,
2024-10-05T11:00:57Z,0,2,0,,
2024-10-05T11:00:57Z,0,2,0,,
2024-10-05T11:00:57Z,0,2,0,,
2024-10-05T11:00:57Z,0,2,0,,
2024-10-05T11:00:57Z,0,2,0,,
2024-10-05T11:00:57Z,1,2,0,,
2024-10-05T11:00:58Z,1,2,0,,
2024-10-05T11:00:58Z,0,2,0,,
2024-10-05T11:00:58Z,1,2,0,,
2024-10-05T11:00:58Z,0,2,0,,
2024-10-05T11:00:58Z,0,2,0,,
2024-10-05T11:00:58Z,1,2,0,,
2024-10-05T11:00:58Z,0,2,0,,
2024-10-05T11:00:58Z,1,2,0,,
2024-10-05T11:00:58Z,1,2,0,,
2024-10-05T11:00:58Z,0,2,0,,
2024-10-05T11:00:59Z,1,2,0,,
2024-10-05T11:00:59Z,1,2,0,,
2024-10-05T11:00:59Z,0,2,0,,
2024-10-05T11:00:59Z,1,2,0,,
2024-10-05T11:00:59Z,0,2,0,,
2024-10-05T11:00:59Z,1,2,0,,
2024-10-05T11:00:59Z,0,2,0,,
2024-10-05T11:00:59Z,0,2,0,,
2024-10-05T11:00:59Z,0,2,0,,
2024-10-05T11:00:59Z,1,2,0,,
2024-10-05T11:01:00Z,1,2,0,,
2024-10-05T11:01:00Z,0,2,0,,
2024-10-05T11:01:00Z,1,2,0,,
2024-10-05T11:01:00Z,0,2,0,,
2024-10-05T11:01:00Z,0,2,0,,
2024-10-05T11:01:00Z,1,2,0,,
2024-10-05T11:01:00Z,0,2,0,,
2024-10-05T11:01:00Z,0,2,0,,
2024-10-05T11:01:00Z,1,2,0,,
2024-10-05T11:01:00Z,0,2,0,,
2024-10-05T11:01:01Z,1,2,0,,
2024-10-05T11:01:01Z,0,2,0,,
2024-10-05T11:01:01Z,0,2,0,,
2024-10-05T11:01:01Z,1,2,0,,
2024-10-05T11:01:01Z,0,2,0,,
2024-10-05T11:01:01Z,0,2,0,,
2024-10-05T11:01:01Z,1,2,0,,
2024-10-05T11:01:01Z,0,2,0,,
2024-10-05T11:01:01Z,1,2,0,,
2024-10-05T11:01:01Z,1,2,0,,
2024-10-05T11:01:02Z,0,2,0,,
2024-10-05T11:01:02Z,0,2,0,,
2024-10-05T11:01:02Z,1,2,0,,
2024-10-05T11:01:02Z,0,2,0,,
2024-10-05T11:01:02Z,0,2,0,,
2024-10-05T11:01:02Z,0,2,0,,
2024-10-05T11:01:02Z,0,2,0,,
2024-10-05T11:01:02Z,1,2,0,,
2024-10-05T11:01:02Z,0,2,0,,
2024-10-05T11:01:02Z,1,2,0,,
2024-10-05T11:01:03Z,1,2,0,,
2024-10-05T11:01:03Z,1,2,0,,
2024-10-05T11:01:03Z,1,2,0,,
2024-10-05T11:01:03Z,0,2,0,,
2024-10-05T11:01:03Z,1,2,0,,
2024-10-05T11:01:03Z,1,2,0,,
2024-10-05T11:01:03Z,1,2,0,,
2024-10-05T11:01:03Z,0,2,0,,
2024-10-05T11:01:03Z,1,2,0,,
2024-10-05T11:01:03Z,0,2,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:04Z,1,3,0,,
2024-10-05T11:01:04Z,1,3,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:04Z,0,3,0,,
2024-10-05T11:01:05Z,0,3,0,,
2024-10-05T11:01:05Z,1,3,0,,
2024-10-05T11:01:05Z,0,3,0,,
2024-10-05T11:01:05Z,1,3,0,,
2024-10-05T11:01:05Z,1,3,0,,
2024-10-05T11:01:05Z,1,3,0,,
2024-10-05T11:01:05Z,0,3,0,,
2024-10-05T11:01:05Z,0,3,0,,
2024-10-05T11:01:05Z,0,3,0,,
2024-10-05T11:01:05Z,0,3,0,,
2024-10-05T11:01:06Z,1,3,0,,
2024-10-05T11:01:06Z,1,3,0,,
2024-10-05T11:01:06Z,1,3,0,,
2024-10-05T11:01:06Z,1,3,0,,
2024-10-05T11:01:06Z,1,3,0,,
2024-10-05T11:01:06Z,0,3,0,,
2024-10-05T11:01:06Z,0,3,0,,
2024-10-05T11:01:06Z,0,3,0,,
2024-10-05T11:01:06Z,1,3,0,,
2024-10-05T11:01:06Z,0,3,0,,
2024-10-05T11:01:07Z,1,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:07Z,1,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:07Z,0,3,0,,
2024-10-05T11:01:08Z,0,3,0,,
2024-10-05T11:01:08Z,0,3,0,,
2024-10-05T11:01:08Z,0,3,0,,
2024-10-05T11:01:08Z,0,3,0,,
2024-10-05T11:01:08Z,0,3,0,,
2024-10-05T11:01:08Z,1,3,0,,
2024-10-05T11:01:08Z,0,3,0,,
2024-10-05T11:01:08Z,1,3,0,,
2024-10-05T11:01:08Z,0,3,0,,
2024-10-05T11:01:08Z,1,3,0,,
2024-10-05T11:01:09Z,1,3,0,,
2024-10-05T11:01:09Z,1,3,0,,
2024-10-05T11:01:09Z,0,3,0,,
2024-10-05T11:01:09Z,1,3,0,,
2024-10-05T11:01:09Z,1,3,0,,
2024-10-05T11:01:09Z,1,3,0,,
2024-10-05T11:01:09Z,0,3,0,,
2024-10-05T11:01:09Z,0,3,0,,
2024-10-05T11:01:09Z,0,3,0,,
2024-10-05T11:01:09Z,0,3,0,,
2024-10-05T11:01:10Z,0,3,0,,
2024-10-05T11:01:10Z,0,3,0,,
2024-10-05T11:01:10Z,1,3,0,,
2024-10-05T11:01:10Z,0,3,0,,
2024-10-05T11:01:10Z,1,3,0,,
2024-10-05T11:01:10Z,1,3,0,,
2024-10-05T11:01:10Z,0,3,0,,
2024-10-05T11:01:10Z,1,3,0,,
2024-10-05T11:01:10Z,1,3,0,,
2024-10-05T11:01:10Z,1,3,0,,
2024-10-05T11:01:11Z,0,3,0,,
2024-10-05T11:01:11Z,1,3,0,,
2024-10-05T11:01:11Z,0,3,0,,
2024-10-05T11:01:11Z,1,3,0,,
2024-10-05T11:01:11Z,0,3,0,,
2024-10-05T11:01:11Z,0,3,0,,
2024-10-05T11:01:11Z,0,3,0,,
2024-10-05T11:01:11Z,1,3,0,,
2024-10-05T11:01:11Z,0,3,0,,
2024-10-05T11:01:11Z,1,3,0,,
2024-10-05T11:01:12Z,0,3,0,,
2024-10-05T11:01:12Z,1,3,0,,
2024-10-05T11:01:12Z,1,3,0,,
2024-10-05T11:01:12Z,1,3,0,,
2024-10-05T11:01:12Z,1,3,0,,
2024-10-05T11:01:12Z,1,3,0,,
2024-10-05T11:01:12Z,0,3,0,,
2024-10-05T11:01:12Z,0,3,0,,
2024-10-05T11:01:12Z,1,3,0,,
2024-10-05T11:01:12Z,1,3,0,,
2024-10-05T11:01:13Z,0,3,0,,
2024-10-05T11:01:13Z,1,3,0,,
