Timestamp,ActiveCount,LogLength,BlockHeight,ProposedTime,Latency
024-10-06T05:22:50Z,0,1,0,,
2024-10-06T05:22:50Z,0,1,0,,
2024-10-06T05:22:50Z,1,1,0,,
2024-10-06T05:22:50Z,1,1,0,,
2024-10-06T05:22:50Z,0,1,0,,
2024-10-06T05:22:50Z,0,1,0,,
2024-10-06T05:22:50Z,1,1,0,,
2024-10-06T05:22:50Z,0,1,0,,
2024-10-06T05:22:50Z,0,1,0,,
2024-10-06T05:22:50Z,0,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,1,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,0,1,0,,
2024-10-06T05:22:51Z,1,1,0,,
2024-10-06T05:22:52Z,0,1,0,,
2024-10-06T05:22:52Z,1,1,0,,
2024-10-06T05:22:52Z,1,1,0,,
2024-10-06T05:22:52Z,0,1,0,,
2024-10-06T05:22:52Z,1,1,0,,
2024-10-06T05:22:52Z,0,1,0,,
2024-10-06T05:22:52Z,0,1,0,,
2024-10-06T05:22:52Z,1,1,0,,
2024-10-06T05:22:52Z,1,1,0,,
2024-10-06T05:22:52Z,0,1,0,,
2024-10-06T05:22:53Z,1,1,0,,
2024-10-06T05:22:53Z,0,1,0,,
2024-10-06T05:22:53Z,0,1,0,,
2024-10-06T05:22:53Z,1,1,0,,
2024-10-06T05:22:53Z,0,1,0,,
2024-10-06T05:22:53Z,0,1,0,,
2024-10-06T05:22:53Z,1,1,0,,
2024-10-06T05:22:53Z,1,1,0,,
2024-10-06T05:22:53Z,1,1,0,,
2024-10-06T05:22:53Z,0,1,0,,
2024-10-06T05:22:54Z,1,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:54Z,1,1,0,,
2024-10-06T05:22:54Z,0,1,0,,
2024-10-06T05:22:55Z,1,1,0,,
2024-10-06T05:22:55Z,0,1,0,,
2024-10-06T05:22:55Z,1,1,0,,
2024-10-06T05:22:55Z,0,1,0,,
2024-10-06T05:22:55Z,1,1,0,,
2024-10-06T05:22:55Z,0,1,0,,
2024-10-06T05:22:55Z,0,1,0,,
2024-10-06T05:22:55Z,0,1,0,,
2024-10-06T05:22:55Z,1,1,0,,
2024-10-06T05:22:55Z,1,1,0,,
2024-10-06T05:22:56Z,1,2,0,,
2024-10-06T05:22:56Z,1,1,0,,
2024-10-06T05:22:56Z,0,1,0,,
2024-10-06T05:22:56Z,0,1,0,,
2024-10-06T05:22:56Z,1,1,0,,
2024-10-06T05:22:56Z,1,1,0,,
2024-10-06T05:22:56Z,0,1,0,,
2024-10-06T05:22:56Z,1,1,0,,
2024-10-06T05:22:56Z,0,1,0,,
2024-10-06T05:22:56Z,0,1,0,,
2024-10-06T05:22:57Z,1,2,0,,
2024-10-06T05:22:57Z,0,2,0,,
2024-10-06T05:22:57Z,0,2,0,,
2024-10-06T05:22:57Z,1,2,0,,
2024-10-06T05:22:57Z,1,2,0,,
2024-10-06T05:22:57Z,1,2,0,,
2024-10-06T05:22:57Z,0,2,0,,
2024-10-06T05:22:57Z,0,2,0,,
2024-10-06T05:22:57Z,0,2,0,,
2024-10-06T05:22:57Z,0,2,0,,
2024-10-06T05:22:58Z,1,2,0,,
2024-10-06T05:22:58Z,0,2,0,,
2024-10-06T05:22:58Z,1,2,0,,
2024-10-06T05:22:58Z,0,2,0,,
2024-10-06T05:22:58Z,0,2,0,,
2024-10-06T05:22:58Z,1,2,0,,
2024-10-06T05:22:58Z,1,2,0,,
2024-10-06T05:22:58Z,1,2,0,,
2024-10-06T05:22:58Z,0,2,0,,
2024-10-06T05:22:58Z,0,2,0,,
2024-10-06T05:22:59Z,1,2,0,,
2024-10-06T05:22:59Z,1,2,0,,
2024-10-06T05:22:59Z,0,2,0,,
2024-10-06T05:22:59Z,0,2,0,,
2024-10-06T05:22:59Z,0,2,0,,
2024-10-06T05:22:59Z,0,2,0,,
2024-10-06T05:22:59Z,0,2,0,,
2024-10-06T05:22:59Z,0,2,0,,
2024-10-06T05:22:59Z,1,2,0,,
2024-10-06T05:22:59Z,1,2,0,,
2024-10-06T05:23:00Z,0,2,0,,
2024-10-06T05:23:00Z,0,2,0,,
2024-10-06T05:23:00Z,0,2,0,,
2024-10-06T05:23:00Z,0,2,0,,
2024-10-06T05:23:00Z,1,2,0,,
2024-10-06T05:23:00Z,0,2,0,,
2024-10-06T05:23:00Z,0,2,0,,
2024-10-06T05:23:00Z,0,2,0,,
2024-10-06T05:23:00Z,1,2,0,,
2024-10-06T05:23:00Z,1,2,0,,
2024-10-06T05:23:01Z,1,3,0,,
2024-10-06T05:23:01Z,0,3,0,,
2024-10-06T05:23:01Z,0,3,0,,
2024-10-06T05:23:01Z,0,3,0,,
2024-10-06T05:23:01Z,1,3,0,,
2024-10-06T05:23:01Z,1,3,0,,
2024-10-06T05:23:01Z,0,3,0,,
