Timestamp,ActiveCount,LogLength,BlockHeight,ProposedTime,Latency
2024-10-05T02:58:00Z,1,1,0,,
2024-10-05T02:58:00Z,0,1,0,,
2024-10-05T02:58:00Z,1,1,0,,
2024-10-05T02:58:00Z,0,1,0,,
2024-10-05T02:58:00Z,1,1,0,,
2024-10-05T02:58:00Z,1,1,0,,
2024-10-05T02:58:00Z,0,1,0,,
2024-10-05T02:58:00Z,0,1,0,,
2024-10-05T02:58:00Z,1,1,0,,
2024-10-05T02:58:00Z,0,1,0,,
2024-10-05T02:58:01Z,1,1,0,,
2024-10-05T02:58:01Z,0,1,0,,
2024-10-05T02:58:01Z,1,1,0,,
2024-10-05T02:58:01Z,1,1,0,,
2024-10-05T02:58:01Z,1,1,0,,
2024-10-05T02:58:01Z,0,1,0,,
2024-10-05T02:58:01Z,0,1,0,,
2024-10-05T02:58:01Z,0,1,0,,
2024-10-05T02:58:01Z,0,1,0,,
2024-10-05T02:58:01Z,1,1,0,,
2024-10-05T02:58:02Z,1,1,0,,
2024-10-05T02:58:02Z,1,1,0,,
2024-10-05T02:58:02Z,0,1,0,,
2024-10-05T02:58:02Z,1,1,0,,
2024-10-05T02:58:02Z,1,1,0,,
2024-10-05T02:58:02Z,0,1,0,,
2024-10-05T02:58:02Z,1,1,0,,
2024-10-05T02:58:02Z,1,1,0,,
2024-10-05T02:58:02Z,0,1,0,,
2024-10-05T02:58:02Z,1,1,0,,
2024-10-05T02:58:03Z,1,1,0,,
2024-10-05T02:58:03Z,0,1,0,,
2024-10-05T02:58:03Z,1,1,0,,
2024-10-05T02:58:03Z,0,1,0,,
2024-10-05T02:58:03Z,0,1,0,,
2024-10-05T02:58:03Z,0,1,0,,
2024-10-05T02:58:03Z,1,1,0,,
2024-10-05T02:58:03Z,1,1,0,,
2024-10-05T02:58:03Z,1,1,0,,
2024-10-05T02:58:03Z,1,1,0,,
2024-10-05T02:58:04Z,0,1,0,,
2024-10-05T02:58:04Z,0,1,0,,
2024-10-05T02:58:04Z,0,1,0,,
2024-10-05T02:58:04Z,0,1,0,,
2024-10-05T02:58:04Z,1,1,0,,
2024-10-05T02:58:04Z,1,1,0,,
2024-10-05T02:58:04Z,0,1,0,,
2024-10-05T02:58:04Z,0,1,0,,
2024-10-05T02:58:04Z,1,1,0,,
2024-10-05T02:58:04Z,1,1,0,,
2024-10-05T02:58:05Z,1,1,0,,
2024-10-05T02:58:05Z,0,1,0,,
2024-10-05T02:58:05Z,0,1,0,,
2024-10-05T02:58:05Z,1,1,0,,
2024-10-05T02:58:05Z,0,1,0,,
2024-10-05T02:58:05Z,1,1,0,,
